step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
89;182;100;22;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
90;183;100;21;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
91;184;101;21;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
92;185;101;20;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
93;186;102;20;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
94;187;102;19;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
95;188;103;19;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
96;189;103;19;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
97;190;104;19;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
98;191;104;19;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
99;192;105;19;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
100;193;105;18;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
101;194;106;18;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2', 'ws2']
